296.5470515643526  0.9454386732355278
298.00372637742885  1.2240857498377489
298.07631814552235  1.5598035551843212
298.1537493648221  2.0199711831448086
301.0622595397682  3.3318460590148478
302.51409490163826  4.244692190117451
305.3548527596971  5.583995973131051
309.56033585791374  6.996737633065608
313.77549785854285  9.05483393414019
320.7394681443125  11.34063581689295
329.08268202385847  14.200300324962788
340.1795436397513  17.488270918500042
355.404457134561  20.838739226170183
373.3636605608925  22.893722174542425
395.4460764149347  23.94525115088303
416.12505141916915  23.106446044308104
436.79918697219756  21.939650479584458
457.4588041716071  19.846075705437272
476.73917777724023  17.95628012156912
494.6209499842719  15.233022096555834
509.7490744549569  13.13912833416828
527.6260072107824  10.96778808229603
539.9811261402958  9.016572898674573
552.331405618603  7.293680613096631
564.6913639993224  6.093774707066097
575.6575604326471  4.85144622858104
585.2493527234013  3.926178529792137
596.2155491567257  3.1257545506250874
604.4232584024973  2.4896212286091997
614.0102112420453  1.9825077595775662
620.8386768940403  1.5793925722213151
630.4207902823821  1.23752649079531
635.8651728893946  0.9703072681121039
642.6936385413895  0.7730088745555057
649.5172647421783  0.6059579267736787
654.9616473491908  0.4751133692021249
663.164517143756  0.3723560831857039
667.2344956081981  0.2967749406133369
672.6788782152105  0.23269229710436035
676.7391777772402  0.17956280121569135
682.1883998354588  0.14308310507171643
686.2486993974885  0.1104136384101864
690.3186778619306  0.08800178770207748
694.3789774239602  0.06790876925627959
698.444116437196  0.05325708952968288
701.1251724054493  0.04110631848579331
703.8110678249088  0.032244596078065256
705.1177196505918  0.02529892620370726
710.562102257604  0.01983612646151359
711.8687540832871  0.015563311703526483
